,id,latitude,longitude,time
1225,1608136142482302384_311516050,40.4,-3.68333,2017-09-20 13:26:28
1227,1608136116970507540_5820325754,40.4,-3.68333,2017-09-20 13:26:25
1228,1608136072645516069_3425427077,40.4,-3.68333,2017-09-20 13:26:20
1229,1608136061329789582_2525091810,40.4,-3.68333,2017-09-20 13:26:19
1230,1608136016694501850_324315152,40.408052467678,-3.7019633998318,2017-09-20 13:26:13
1232,1608136005553087005_3820724905,40.4268876,-3.69974947,2017-09-20 13:26:12
1233,1608135982394028197_5854878069,40.4,-3.68333,2017-09-20 13:26:09
1234,1608135972780765505_1557412731,40.426681342992,-3.6871554783155,2017-09-20 13:26:08
1236,1608135917858968249_1546835409,40.4,-3.68333,2017-09-20 13:26:01
1237,1608135903800616551_223709345,40.4,-3.68333,2017-09-20 13:26:00
1240,1608135895881724197_6026346425,40.4,-3.68333,2017-09-20 13:25:59
1241,1608135874767032624_582401965,40.41776,-3.70027,2017-09-20 13:25:56
1242,1608135854893678025_1718083403,40.423794,-3.724436,2017-09-20 13:25:54
1243,1608135850533011073_5349533724,40.4,-3.68333,2017-09-20 13:25:53
1245,1608135743662694519_417416690,40.4105386,-3.7283862,2017-09-20 13:25:41
1246,1608135742168453164_4238005979,40.4,-3.68333,2017-09-20 13:25:41
1247,1608135712138313612_175473988,40.44274,-3.71318,2017-09-20 13:25:37
1248,1608135573784439462_318482203,40.4,-3.68333,2017-09-20 13:25:20
1249,1608135526430709234_273370027,40.4,-3.68333,2017-09-20 13:25:15
1250,1608135373758539958_218495629,40.4,-3.68333,2017-09-20 13:24:57
1251,1608135332218266796_4298068769,40.4,-3.68333,2017-09-20 13:24:52
1252,1608135316716007524_619704253,40.4,-3.68333,2017-09-20 13:24:50
1253,1608135263649645594_251945924,40.4,-3.68333,2017-09-20 13:24:44
1255,1608135208409550462_4457908118,40.4,-3.68333,2017-09-20 13:24:37
1257,1608135206027908047_1563093520,40.415585183142,-3.7101575732231,2017-09-20 13:24:37
1258,1608135169008760417_5500308424,40.41116691,-3.6898015,2017-09-20 13:24:32
1259,1608135084343090305_1772790421,40.4354299,-3.69147,2017-09-20 13:24:22
1260,1608135006529788775_587548307,40.4,-3.68333,2017-09-20 13:24:13
1261,1608134984081002516_2115388329,40.4,-3.68333,2017-09-20 13:24:10
1262,1608134953755955734_3564513172,40.452937259887,-3.688770173838,2017-09-20 13:24:07
1263,1608134921375713978_1293054407,40.427118133232,-3.7109978788754,2017-09-20 13:24:03
1264,1608134914983609473_250323316,40.418333,-3.714167,2017-09-20 13:24:02
1265,1608134903761557332_250777016,40.4,-3.68333,2017-09-20 13:24:01
1266,1608134870608800015_1245134971,40.43497,-3.71803,2017-09-20 13:23:57
1267,1608134860819847386_4948965782,40.411070579405,-3.6830847771771,2017-09-20 13:23:55
1268,1608134764904435740_4091021048,40.43103,-3.69348,2017-09-20 13:23:44
1269,1608134714153251463_661754032,40.40355,-3.67104,2017-09-20 13:23:38
1270,1608134679030322353_2244259299,40.41192,-3.69389,2017-09-20 13:23:34
1271,1608134631541377987_4665398255,40.4,-3.68333,2017-09-20 13:23:28
1272,1608134596788303647_1934675151,40.4,-3.68333,2017-09-20 13:23:24
1273,1608134561244423399_3632477378,40.41562,-3.70862,2017-09-20 13:23:20
1274,1608134509956874576_224372060,40.43626675833,-3.7095165252686,2017-09-20 13:23:14
1276,1608134503916979834_4333016697,40.417063727933,-3.7035201752774,2017-09-20 13:23:13
1277,1608134461386707798_5502239661,40.4,-3.68333,2017-09-20 13:23:08
1278,1608167912606800396_547555951,40.4,-3.68333,2017-09-20 14:29:36
1279,1608167884897429738_46842930,40.40813,-3.70086,2017-09-20 14:29:32
1280,1608167830230218853_20673215,40.4,-3.68333,2017-09-20 14:29:26
1281,1608167813929881309_20163441,40.4,-3.68333,2017-09-20 14:29:24
1282,1608167788471808073_5820790813,40.4,-3.68333,2017-09-20 14:29:21
1283,1608167770871349132_2348864376,40.4,-3.68333,2017-09-20 14:29:19
1284,1608167752701380752_205975230,40.40853,-3.69401,2017-09-20 14:29:16
1285,1608167722536343503_4576911794,40.4,-3.68333,2017-09-20 14:29:13
1286,1608167719123234737_469013311,40.4,-3.68333,2017-09-20 14:29:12
1287,1608167701691002314_3309675258,40.433333,-3.7,2017-09-20 14:29:10
1288,1608167687018896300_6041423037,40.4259,-3.70482,2017-09-20 14:29:09
1289,1608167680953821739_32019707,40.420537108988,-3.7035790322757,2017-09-20 14:29:08
1290,1608167669671103312_1211702284,40.4,-3.68333,2017-09-20 14:29:07
1291,1608167652988007060_1709492664,40.40943,-3.70089,2017-09-20 14:29:05
1293,1608167589343096009_1759232471,40.4,-3.68333,2017-09-20 14:28:57
1294,1608167543229702202_181523490,40.429877202308,-3.6708748123077,2017-09-20 14:28:52
1295,1608167530387281503_4259005783,40.4,-3.68333,2017-09-20 14:28:50
1296,1608167523080762888_317159309,40.4,-3.68333,2017-09-20 14:28:49
1297,1608167484611878631_198397691,40.4,-3.68333,2017-09-20 14:28:45
1298,1608167464309850933_4646276691,40.4,-3.68333,2017-09-20 14:28:42
1299,1608167409533669929_1414524737,40.4,-3.68333,2017-09-20 14:28:36
1300,1608167393073679915_20440922,40.4,-3.68333,2017-09-20 14:28:34
1301,1608167389292074447_348944215,40.42028,-3.70578,2017-09-20 14:28:33
1302,1608167357976785017_310947556,40.415465028143,-3.7088205806296,2017-09-20 14:28:29
1303,1608167354294834891_280997470,40.4,-3.68333,2017-09-20 14:28:29
1304,1608167345225096190_3599109396,40.407450879871,-3.6962932348251,2017-09-20 14:28:28
1305,1608167330033106945_1366126440,40.4,-3.68333,2017-09-20 14:28:26
1306,1608167305539546061_625364438,40.414354,-3.682823,2017-09-20 14:28:23
1307,1608167298886191743_448162718,40.4,-3.68333,2017-09-20 14:28:22
1309,1608167207409579261_40625789,40.4183004373,-3.70945134997,2017-09-20 14:28:11
1310,1608167206762327564_46842930,40.40813,-3.70086,2017-09-20 14:28:11
1311,1608167154520050712_2209777133,40.452937259887,-3.688770173838,2017-09-20 14:28:05
1312,1608167065717715727_214260960,40.41901,-3.69218,2017-09-20 14:27:55
1314,1608167060348979170_191717549,40.4,-3.68333,2017-09-20 14:27:54
1315,1608167045996093657_47259820,40.42565,-3.70242,2017-09-20 14:27:52
1316,1608166984725238827_4416298935,40.409540654239,-3.6931721856282,2017-09-20 14:27:45
1317,1608166961085651434_356494262,40.418333,-3.714167,2017-09-20 14:27:42
1318,1608166905672002247_267710799,40.4,-3.68333,2017-09-20 14:27:36
1320,1608166884078202885_2995449566,40.43555,-3.71651,2017-09-20 14:27:33
1321,1608166809580035734_2642919499,40.4,-3.68333,2017-09-20 14:27:24
1322,1608166803767290569_1580421557,40.411070579405,-3.6830847771771,2017-09-20 14:27:23
1323,1608166801459159206_318241462,40.4,-3.68333,2017-09-20 14:27:23
1324,1608166747210592955_6041370383,40.426681342992,-3.6871554783155,2017-09-20 14:27:17
1325,1608166745046871413_1500124610,40.4,-3.68333,2017-09-20 14:27:16
1326,1608166741698868785_1500982542,40.4105386,-3.7283862,2017-09-20 14:27:16
1327,1608166723285281816_1445195957,40.41019,-3.7066,2017-09-20 14:27:14
1328,1608166690787848285_6060424325,40.4,-3.68333,2017-09-20 14:27:10
1329,1608166683170780056_1996933870,40.4,-3.68333,2017-09-20 14:27:09
1330,1608166656142742337_1590092585,40.4,-3.68333,2017-09-20 14:27:06
1331,1608166642100199710_1983252227,40.42833,-3.72417,2017-09-20 14:27:04
1332,1608166640213870300_6029507948,40.4,-3.68333,2017-09-20 14:27:04
1333,1608166579212516859_11346492,40.43007,-3.68842,2017-09-20 14:26:57
1334,1608166519718726783_46842930,40.40813,-3.70086,2017-09-20 14:26:50
1335,1608166519426366602_5998264932,40.4,-3.68333,2017-09-20 14:26:49
1336,1608166514685441142_6055104696,40.4,-3.68333,2017-09-20 14:26:49
1337,1608166497540462792_6086333,40.40853,-3.69401,2017-09-20 14:26:47
1338,1608166470175589060_5796911163,40.435711466909,-3.7040877342224,2017-09-20 14:26:44
1339,1608166441219807216_512271563,40.417063727933,-3.7035201752774,2017-09-20 14:26:40
1340,1608166400610014210_225080604,40.42028,-3.70578,2017-09-20 14:26:35
1341,1608166346846532357_247956290,40.4182332825,-3.7142742975,2017-09-20 14:26:29
1342,1608166335303513552_5796911163,40.427118133232,-3.7109978788754,2017-09-20 14:26:28
1343,1608166314826811209_270817997,40.41372,-3.69648,2017-09-20 14:26:25
1344,1608166310105942746_1102492130,40.41562,-3.70862,2017-09-20 14:26:25
1345,1608166288429747059_3074310020,40.42251,-3.69701,2017-09-20 14:26:22
1346,1608166285174493443_189677653,40.41355556,-3.68205556,2017-09-20 14:26:22
1347,1608166264453717442_244834906,40.42382,-3.68707,2017-09-20 14:26:19
1348,1608166234130230384_4172391488,40.42075,-3.70029,2017-09-20 14:26:15
1349,1608166215388471431_3588222301,40.4,-3.68333,2017-09-20 14:26:13
1350,1608166157901408486_1806028589,40.4,-3.68333,2017-09-20 14:26:06
1351,1608166153390076859_333420,40.419655324511,-3.6974181864934,2017-09-20 14:26:06
1352,1608166115221299545_303831864,40.4238118,-3.6719812,2017-09-20 14:26:01
1353,1608166090406538212_349960739,40.449967937845,-3.6919212341309,2017-09-20 14:25:58
1355,1608166085299692373_9520216,40.427118133232,-3.7109978788754,2017-09-20 14:25:58
1356,1608166053599203307_2177254561,40.41116691,-3.6898015,2017-09-20 14:25:54
1357,1608166044480245182_3871603074,40.42028,-3.70578,2017-09-20 14:25:53
1358,1608166025134693035_1169743062,40.449425583657,-3.7259378974511,2017-09-20 14:25:51
1360,1608165997773057667_429743670,40.416770593793,-3.7019808405172,2017-09-20 14:25:47
1361,1608165956297911133_46842930,40.40813,-3.70086,2017-09-20 14:25:42
1362,1608165950024451918_42495415,40.4,-3.68333,2017-09-20 14:25:42
1363,1608165920009069148_262045435,40.4,-3.68333,2017-09-20 14:25:38
1364,1608165918265833330_348039946,40.424945535051,-3.676629813165,2017-09-20 14:25:38
1365,1608165914934945213_1268216859,40.42454,-3.70077,2017-09-20 14:25:37
1366,1608165847196939283_272776266,40.417063727933,-3.7035201752774,2017-09-20 14:25:29
1367,1608165805084698401_3974738528,40.4,-3.68333,2017-09-20 14:25:24
1368,1608165802292772138_463830126,40.42015,-3.68963,2017-09-20 14:25:24
1369,1608165780935199573_5653131197,40.4,-3.68333,2017-09-20 14:25:21
1370,1608165776649176077_55840486,40.42,-3.70361,2017-09-20 14:25:21
1371,1608165764131948164_14089659,40.4,-3.68333,2017-09-20 14:25:19
1372,1608165752823736374_27282629,40.4280199,-3.71016,2017-09-20 14:25:18
1373,1608165743144724915_21188882,40.4,-3.68333,2017-09-20 14:25:17
1374,1608165730805583419_284310902,40.427124355,-3.7037896775,2017-09-20 14:25:15
1375,1608165724923199481_6071292250,40.4,-3.68333,2017-09-20 14:25:15
1376,1608165683441569237_9392730,40.41842,-3.69659,2017-09-20 14:25:10
1377,1608165650868898001_4636040383,40.4,-3.68333,2017-09-20 14:25:06
1378,1608165620795316685_586447461,40.42863,-3.68746,2017-09-20 14:25:02
1379,1608165610787938598_1936080434,40.410478,-3.714391,2017-09-20 14:25:01
1380,1608165593147355434_2224814561,40.44075,-3.69863,2017-09-20 14:24:59
1381,1608165588465753550_3672575181,40.4,-3.68333,2017-09-20 14:24:59
1383,1608165583256722588_4646276691,40.4,-3.68333,2017-09-20 14:24:58
1384,1608165580078971916_1398999826,40.421666666667,-3.6980555555556,2017-09-20 14:24:58
1385,1608198170122096347_554948806,40.39136,-3.6998,2017-09-20 15:29:43
1386,1608198139152258360_849866241,40.42,-3.701667,2017-09-20 15:29:39
1387,1608198117224464135_1573677481,40.43670772178,-3.6972212791443,2017-09-20 15:29:36
1388,1608198045667918463_4141411747,40.452937259887,-3.688770173838,2017-09-20 15:29:28
1389,1608198040460359989_3162510583,40.4,-3.68333,2017-09-20 15:29:27
1390,1608198004296914545_287930551,40.40027778,-3.68305556,2017-09-20 15:29:23
1391,1608197963619061402_194347613,40.4176407,-3.7029099,2017-09-20 15:29:18
1392,1608197933018567214_355970100,40.42015,-3.68963,2017-09-20 15:29:14
1393,1608197928144097398_33067099,40.411070579405,-3.6830847771771,2017-09-20 15:29:14
1394,1608197888842784620_277142167,40.42184,-3.68752,2017-09-20 15:29:09
1395,1608197864920319328_6045634443,40.42469,-3.71369,2017-09-20 15:29:06
1396,1608197849736824102_1752839,40.424052777778,-3.7177777777778,2017-09-20 15:29:04
1397,1608197848669843297_636930634,40.40879501,-3.693398325,2017-09-20 15:29:04
1398,1608197848545729435_5540685513,40.4,-3.68333,2017-09-20 15:29:04
1399,1608197809579094109_3599109396,40.411070579405,-3.6830847771771,2017-09-20 15:29:00
1400,1608197804076074463_6048540070,40.4,-3.68333,2017-09-20 15:28:59
1401,1608197777644605578_194296396,40.41116691,-3.6898015,2017-09-20 15:28:56
1402,1608197768424374757_229333512,40.4,-3.68333,2017-09-20 15:28:55
1403,1608197745390976674_6071832878,40.43425910596,-3.7358118211921,2017-09-20 15:28:52
1404,1608197737034497077_5488301582,40.4,-3.68333,2017-09-20 15:28:51
1405,1608197678372647452_258352963,40.40853,-3.69401,2017-09-20 15:28:44
1406,1608197665665252516_1381784078,40.41661,-3.7015,2017-09-20 15:28:42
1407,1608197663878859994_5913155451,40.4,-3.68333,2017-09-20 15:28:42
1408,1608197653493347500_1233854862,40.41987,-3.69876,2017-09-20 15:28:41
1409,1608197644072791484_1608659675,40.4,-3.68333,2017-09-20 15:28:40
1410,1608197621934788872_5586675808,40.45059,-3.68896,2017-09-20 15:28:37
1411,1608197599177013547_1968246723,40.4,-3.68333,2017-09-20 15:28:34
1412,1608197583270881447_27282629,40.4280199,-3.71016,2017-09-20 15:28:33
1413,1608197449750870230_32638714,40.424052777778,-3.7177777777778,2017-09-20 15:28:17
1415,1608197438752335981_284708770,40.41562,-3.70862,2017-09-20 15:28:15
1416,1608197425146415458_4569414006,40.4,-3.68333,2017-09-20 15:28:14
1417,1608197419493608184_1649610977,40.4236794,-3.6756101,2017-09-20 15:28:13
1418,1608197335647553911_34745588,40.4322,-3.68695,2017-09-20 15:28:03
1419,1608197294024696641_1312372006,40.452937259887,-3.688770173838,2017-09-20 15:27:58
1420,1608197261586440069_2197800957,40.43631,-3.69954,2017-09-20 15:27:54
1421,1608197241125673526_2115880444,40.4251,-3.69657,2017-09-20 15:27:52
1422,1608197202755402259_3005210827,40.42081,-3.67768,2017-09-20 15:27:47
1423,1608197187597173174_206654092,40.4,-3.68333,2017-09-20 15:27:45
1424,1608197170268078543_4205510561,40.4279170624,-3.7019198175413,2017-09-20 15:27:43
1425,1608197166535164090_290153969,40.4,-3.68333,2017-09-20 15:27:43
1428,1608197158121359423_255129799,40.416839640983,-3.7069664375422,2017-09-20 15:27:42
1429,1608197102605478337_287930551,40.419140907571,-3.6926281641357,2017-09-20 15:27:35
1430,1608197098335287210_492146507,40.431,-3.70167,2017-09-20 15:27:35
1431,1608197091515401254_4198144357,40.4436,-3.72672,2017-09-20 15:27:34
1432,1608197080131002445_5303174,40.4127,-3.71425,2017-09-20 15:27:33
1434,1608197073840603868_5425147143,40.4,-3.68333,2017-09-20 15:27:32
1435,1608197070610864318_4046664371,40.41839,-3.70105,2017-09-20 15:27:31
1436,1608197024053556718_1142354878,40.41713,-3.70648,2017-09-20 15:27:26
1437,1608197022316243730_27282629,40.4280199,-3.71016,2017-09-20 15:27:26
1438,1608197020698790230_5356715220,40.41091,-3.70281,2017-09-20 15:27:26
1439,1608197017225212850_6051803643,40.4,-3.68333,2017-09-20 15:27:25
1440,1608196955989033867_194296396,40.41116691,-3.6898015,2017-09-20 15:27:18
1441,1608196911041672321_254749627,40.435622495,-3.719899,2017-09-20 15:27:12
1442,1608196896571343101_2201904600,40.4,-3.68333,2017-09-20 15:27:11
1443,1608196882068487816_3045819416,40.42724,-3.70845,2017-09-20 15:27:09
1444,1608196869937188856_33935758,40.415465028143,-3.7088205806296,2017-09-20 15:27:08
1445,1608196855871416178_1555401191,40.446277777778,-3.6918138888889,2017-09-20 15:27:06
1449,1608196848152213484_199986578,40.4,-3.68333,2017-09-20 15:27:05
1451,1608196822064205367_4538524736,40.4,-3.68333,2017-09-20 15:27:02
1452,1608196793450875672_1488138189,40.4443791,-3.6915592,2017-09-20 15:26:58
1453,1608196781630661250_427546836,40.42751,-3.68373,2017-09-20 15:26:57
1454,1608196772169896696_144673805,40.41355556,-3.68205556,2017-09-20 15:26:56
1455,1608196758420353448_379989905,40.4,-3.68333,2017-09-20 15:26:54
1456,1608196730763752619_6061962040,40.45308,-3.68074,2017-09-20 15:26:51
1457,1608196620277258635_177567455,40.4,-3.68333,2017-09-20 15:26:38
1458,1608196551557297752_194940640,40.4,-3.68333,2017-09-20 15:26:30
1460,1608196517129515362_5560351569,40.41314,-3.70056,2017-09-20 15:26:25
1461,1608196506527379729_3273704488,40.4238118,-3.6719812,2017-09-20 15:26:24
1462,1608196377215529913_2423554925,40.41702,-3.70429,2017-09-20 15:26:09
1463,1608196369347133401_3546221837,40.43115,-3.70954,2017-09-20 15:26:08
1464,1608196360968283931_322682134,40.40027778,-3.68305556,2017-09-20 15:26:07
1465,1608196266311566022_287930551,40.452937259887,-3.688770173838,2017-09-20 15:25:56
1466,1608196246875314016_1597996176,40.4,-3.68333,2017-09-20 15:25:53
1467,1608196231388795174_309483441,40.452937259887,-3.688770173838,2017-09-20 15:25:51
1468,1608196229426960093_1438165365,40.432164575626,-3.7248957621159,2017-09-20 15:25:51
1469,1608196219887451674_37074772,40.42078,-3.70641,2017-09-20 15:25:50
1470,1608196218823695854_1539975056,40.41614,-3.7099,2017-09-20 15:25:50
1471,1608196172367035638_1375241457,40.418333,-3.714167,2017-09-20 15:25:44
1472,1608196150303892148_1772276056,40.421386258333,-3.698315885,2017-09-20 15:25:42
1473,1608196078841966948_481854280,40.409540654239,-3.6931721856282,2017-09-20 15:25:33
1475,1608196069480221862_2272183632,40.42509,-3.69513,2017-09-20 15:25:32
1476,1608196047166017112_488228382,40.415465028143,-3.7088205806296,2017-09-20 15:25:29
1477,1608196046360439735_260487791,40.42028,-3.70578,2017-09-20 15:25:29
1478,1608196044951131728_3314917738,40.4,-3.68333,2017-09-20 15:25:29
1479,1608196018225081025_1528394607,40.452937259887,-3.688770173838,2017-09-20 15:25:26
1480,1608196015608638850_6061539026,40.4,-3.68333,2017-09-20 15:25:26
1482,1608195991801394370_453208281,40.4,-3.68333,2017-09-20 15:25:23
1483,1608195988606203103_4767402491,40.42863,-3.68746,2017-09-20 15:25:22
1484,1608195888396439653_38487924,40.4,-3.68333,2017-09-20 15:25:11
1488,1608195858608429847_1580421557,40.452937259887,-3.688770173838,2017-09-20 15:25:07
1489,1608195844178406866_1738635355,40.4275398,-3.68209,2017-09-20 15:25:05
1490,1608195842777773888_3757655121,40.4159999,-3.69473,2017-09-20 15:25:05
1491,1608195829692103904_270610090,40.4,-3.68333,2017-09-20 15:25:04
1492,1608195828300066050_3599326917,40.4,-3.68333,2017-09-20 15:25:03
1494,1608195776431867262_1701619326,40.4,-3.68333,2017-09-20 15:24:57
1495,1608195740000464249_240791856,40.42989,-3.69753,2017-09-20 15:24:53
1496,1608195704887260790_575241240,40.4,-3.68333,2017-09-20 15:24:49
1498,1608195686684127873_1095957798,40.405807,-3.6896883,2017-09-20 15:24:46
1499,1608195661081466515_45386588,40.4,-3.68333,2017-09-20 15:24:43
1501,1608195639555683767_450431033,40.41965,-3.69736,2017-09-20 15:24:41
1502,1608228813446515551_3435414374,40.4,-3.68333,2017-09-20 16:30:36
1503,1608228795244682827_1623194153,40.417615094623,-3.6970298095703,2017-09-20 16:30:33
1504,1608228745129378124_249255488,40.42078,-3.70641,2017-09-20 16:30:27
1505,1608228739451114614_283978959,40.4,-3.68333,2017-09-20 16:30:27
1506,1608228719569971306_55186693,40.414263031562,-3.7174337800365,2017-09-20 16:30:24
