,id,time,latitude,longitude
1261,1608134984081002516_2115388329,2017-09-20 13:24:10,40.4,-3.68333
1262,1608134953755955734_3564513172,2017-09-20 13:24:07,40.452937259887,-3.688770173838
1263,1608134921375713978_1293054407,2017-09-20 13:24:03,40.427118133232,-3.7109978788754
1264,1608134914983609473_250323316,2017-09-20 13:24:02,40.418333,-3.714167
1265,1608134903761557332_250777016,2017-09-20 13:24:01,40.4,-3.68333
1266,1608134870608800015_1245134971,2017-09-20 13:23:57,40.43497,-3.71803
1267,1608134860819847386_4948965782,2017-09-20 13:23:55,40.411070579405,-3.6830847771771
1268,1608134764904435740_4091021048,2017-09-20 13:23:44,40.43103,-3.69348
1269,1608134714153251463_661754032,2017-09-20 13:23:38,40.40355,-3.67104
1270,1608134679030322353_2244259299,2017-09-20 13:23:34,40.41192,-3.69389
1271,1608134631541377987_4665398255,2017-09-20 13:23:28,40.4,-3.68333
1272,1608134596788303647_1934675151,2017-09-20 13:23:24,40.4,-3.68333
1273,1608134561244423399_3632477378,2017-09-20 13:23:20,40.41562,-3.70862
1274,1608134509956874576_224372060,2017-09-20 13:23:14,40.43626675833,-3.7095165252686
1276,1608134503916979834_4333016697,2017-09-20 13:23:13,40.417063727933,-3.7035201752774
1277,1608134461386707798_5502239661,2017-09-20 13:23:08,40.4,-3.68333
1278,1608167912606800396_547555951,2017-09-20 14:29:36,40.4,-3.68333
1279,1608167884897429738_46842930,2017-09-20 14:29:32,40.40813,-3.70086
1280,1608167830230218853_20673215,2017-09-20 14:29:26,40.4,-3.68333
1281,1608167813929881309_20163441,2017-09-20 14:29:24,40.4,-3.68333
1282,1608167788471808073_5820790813,2017-09-20 14:29:21,40.4,-3.68333
1283,1608167770871349132_2348864376,2017-09-20 14:29:19,40.4,-3.68333
1284,1608167752701380752_205975230,2017-09-20 14:29:16,40.40853,-3.69401
1285,1608167722536343503_4576911794,2017-09-20 14:29:13,40.4,-3.68333
1286,1608167719123234737_469013311,2017-09-20 14:29:12,40.4,-3.68333
1287,1608167701691002314_3309675258,2017-09-20 14:29:10,40.433333,-3.7
1288,1608167687018896300_6041423037,2017-09-20 14:29:09,40.4259,-3.70482
1289,1608167680953821739_32019707,2017-09-20 14:29:08,40.420537108988,-3.7035790322757
1290,1608167669671103312_1211702284,2017-09-20 14:29:07,40.4,-3.68333
1291,1608167652988007060_1709492664,2017-09-20 14:29:05,40.40943,-3.70089
1293,1608167589343096009_1759232471,2017-09-20 14:28:57,40.4,-3.68333
1294,1608167543229702202_181523490,2017-09-20 14:28:52,40.429877202308,-3.6708748123077
1295,1608167530387281503_4259005783,2017-09-20 14:28:50,40.4,-3.68333
1296,1608167523080762888_317159309,2017-09-20 14:28:49,40.4,-3.68333
1297,1608167484611878631_198397691,2017-09-20 14:28:45,40.4,-3.68333
1298,1608167464309850933_4646276691,2017-09-20 14:28:42,40.4,-3.68333
1299,1608167409533669929_1414524737,2017-09-20 14:28:36,40.4,-3.68333
1300,1608167393073679915_20440922,2017-09-20 14:28:34,40.4,-3.68333
1301,1608167389292074447_348944215,2017-09-20 14:28:33,40.42028,-3.70578
1302,1608167357976785017_310947556,2017-09-20 14:28:29,40.415465028143,-3.7088205806296
1303,1608167354294834891_280997470,2017-09-20 14:28:29,40.4,-3.68333
1304,1608167345225096190_3599109396,2017-09-20 14:28:28,40.407450879871,-3.6962932348251
1305,1608167330033106945_1366126440,2017-09-20 14:28:26,40.4,-3.68333
1306,1608167305539546061_625364438,2017-09-20 14:28:23,40.414354,-3.682823
1307,1608167298886191743_448162718,2017-09-20 14:28:22,40.4,-3.68333
1309,1608167207409579261_40625789,2017-09-20 14:28:11,40.4183004373,-3.70945134997
1310,1608167206762327564_46842930,2017-09-20 14:28:11,40.40813,-3.70086
1311,1608167154520050712_2209777133,2017-09-20 14:28:05,40.452937259887,-3.688770173838
1312,1608167065717715727_214260960,2017-09-20 14:27:55,40.41901,-3.69218
1314,1608167060348979170_191717549,2017-09-20 14:27:54,40.4,-3.68333
1315,1608167045996093657_47259820,2017-09-20 14:27:52,40.42565,-3.70242
1316,1608166984725238827_4416298935,2017-09-20 14:27:45,40.409540654239,-3.6931721856282
1317,1608166961085651434_356494262,2017-09-20 14:27:42,40.418333,-3.714167
1318,1608166905672002247_267710799,2017-09-20 14:27:36,40.4,-3.68333
1320,1608166884078202885_2995449566,2017-09-20 14:27:33,40.43555,-3.71651
1321,1608166809580035734_2642919499,2017-09-20 14:27:24,40.4,-3.68333
1322,1608166803767290569_1580421557,2017-09-20 14:27:23,40.411070579405,-3.6830847771771
1323,1608166801459159206_318241462,2017-09-20 14:27:23,40.4,-3.68333
1324,1608166747210592955_6041370383,2017-09-20 14:27:17,40.426681342992,-3.6871554783155
1325,1608166745046871413_1500124610,2017-09-20 14:27:16,40.4,-3.68333
1326,1608166741698868785_1500982542,2017-09-20 14:27:16,40.4105386,-3.7283862
1327,1608166723285281816_1445195957,2017-09-20 14:27:14,40.41019,-3.7066
1328,1608166690787848285_6060424325,2017-09-20 14:27:10,40.4,-3.68333
1329,1608166683170780056_1996933870,2017-09-20 14:27:09,40.4,-3.68333
1330,1608166656142742337_1590092585,2017-09-20 14:27:06,40.4,-3.68333
1331,1608166642100199710_1983252227,2017-09-20 14:27:04,40.42833,-3.72417
1332,1608166640213870300_6029507948,2017-09-20 14:27:04,40.4,-3.68333
1333,1608166579212516859_11346492,2017-09-20 14:26:57,40.43007,-3.68842
1334,1608166519718726783_46842930,2017-09-20 14:26:50,40.40813,-3.70086
1335,1608166519426366602_5998264932,2017-09-20 14:26:49,40.4,-3.68333
1336,1608166514685441142_6055104696,2017-09-20 14:26:49,40.4,-3.68333
1337,1608166497540462792_6086333,2017-09-20 14:26:47,40.40853,-3.69401
1338,1608166470175589060_5796911163,2017-09-20 14:26:44,40.435711466909,-3.7040877342224
1339,1608166441219807216_512271563,2017-09-20 14:26:40,40.417063727933,-3.7035201752774
1340,1608166400610014210_225080604,2017-09-20 14:26:35,40.42028,-3.70578
1341,1608166346846532357_247956290,2017-09-20 14:26:29,40.4182332825,-3.7142742975
1342,1608166335303513552_5796911163,2017-09-20 14:26:28,40.427118133232,-3.7109978788754
1343,1608166314826811209_270817997,2017-09-20 14:26:25,40.41372,-3.69648
1344,1608166310105942746_1102492130,2017-09-20 14:26:25,40.41562,-3.70862
1345,1608166288429747059_3074310020,2017-09-20 14:26:22,40.42251,-3.69701
1346,1608166285174493443_189677653,2017-09-20 14:26:22,40.41355556,-3.68205556
1347,1608166264453717442_244834906,2017-09-20 14:26:19,40.42382,-3.68707
1348,1608166234130230384_4172391488,2017-09-20 14:26:15,40.42075,-3.70029
1349,1608166215388471431_3588222301,2017-09-20 14:26:13,40.4,-3.68333
1350,1608166157901408486_1806028589,2017-09-20 14:26:06,40.4,-3.68333
1351,1608166153390076859_333420,2017-09-20 14:26:06,40.419655324511,-3.6974181864934
1352,1608166115221299545_303831864,2017-09-20 14:26:01,40.4238118,-3.6719812
1353,1608166090406538212_349960739,2017-09-20 14:25:58,40.449967937845,-3.6919212341309
1355,1608166085299692373_9520216,2017-09-20 14:25:58,40.427118133232,-3.7109978788754
1356,1608166053599203307_2177254561,2017-09-20 14:25:54,40.41116691,-3.6898015
1357,1608166044480245182_3871603074,2017-09-20 14:25:53,40.42028,-3.70578
1358,1608166025134693035_1169743062,2017-09-20 14:25:51,40.449425583657,-3.7259378974511
1360,1608165997773057667_429743670,2017-09-20 14:25:47,40.416770593793,-3.7019808405172
1361,1608165956297911133_46842930,2017-09-20 14:25:42,40.40813,-3.70086
1362,1608165950024451918_42495415,2017-09-20 14:25:42,40.4,-3.68333
1363,1608165920009069148_262045435,2017-09-20 14:25:38,40.4,-3.68333
1364,1608165918265833330_348039946,2017-09-20 14:25:38,40.424945535051,-3.676629813165
1365,1608165914934945213_1268216859,2017-09-20 14:25:37,40.42454,-3.70077
1366,1608165847196939283_272776266,2017-09-20 14:25:29,40.417063727933,-3.7035201752774
1367,1608165805084698401_3974738528,2017-09-20 14:25:24,40.4,-3.68333
1368,1608165802292772138_463830126,2017-09-20 14:25:24,40.42015,-3.68963
1369,1608165780935199573_5653131197,2017-09-20 14:25:21,40.4,-3.68333
1370,1608165776649176077_55840486,2017-09-20 14:25:21,40.42,-3.70361
1371,1608165764131948164_14089659,2017-09-20 14:25:19,40.4,-3.68333
1372,1608165752823736374_27282629,2017-09-20 14:25:18,40.4280199,-3.71016
1373,1608165743144724915_21188882,2017-09-20 14:25:17,40.4,-3.68333
1374,1608165730805583419_284310902,2017-09-20 14:25:15,40.427124355,-3.7037896775
1375,1608165724923199481_6071292250,2017-09-20 14:25:15,40.4,-3.68333
1376,1608165683441569237_9392730,2017-09-20 14:25:10,40.41842,-3.69659
1377,1608165650868898001_4636040383,2017-09-20 14:25:06,40.4,-3.68333
1378,1608165620795316685_586447461,2017-09-20 14:25:02,40.42863,-3.68746
1379,1608165610787938598_1936080434,2017-09-20 14:25:01,40.410478,-3.714391
1380,1608165593147355434_2224814561,2017-09-20 14:24:59,40.44075,-3.69863
1381,1608165588465753550_3672575181,2017-09-20 14:24:59,40.4,-3.68333
1383,1608165583256722588_4646276691,2017-09-20 14:24:58,40.4,-3.68333
1384,1608165580078971916_1398999826,2017-09-20 14:24:58,40.421666666667,-3.6980555555556
1385,1608198170122096347_554948806,2017-09-20 15:29:43,40.39136,-3.6998
1386,1608198139152258360_849866241,2017-09-20 15:29:39,40.42,-3.701667
1387,1608198117224464135_1573677481,2017-09-20 15:29:36,40.43670772178,-3.6972212791443
1388,1608198045667918463_4141411747,2017-09-20 15:29:28,40.452937259887,-3.688770173838
1389,1608198040460359989_3162510583,2017-09-20 15:29:27,40.4,-3.68333
1390,1608198004296914545_287930551,2017-09-20 15:29:23,40.40027778,-3.68305556
1391,1608197963619061402_194347613,2017-09-20 15:29:18,40.4176407,-3.7029099
1392,1608197933018567214_355970100,2017-09-20 15:29:14,40.42015,-3.68963
1393,1608197928144097398_33067099,2017-09-20 15:29:14,40.411070579405,-3.6830847771771
1394,1608197888842784620_277142167,2017-09-20 15:29:09,40.42184,-3.68752
1395,1608197864920319328_6045634443,2017-09-20 15:29:06,40.42469,-3.71369
1396,1608197849736824102_1752839,2017-09-20 15:29:04,40.424052777778,-3.7177777777778
1397,1608197848669843297_636930634,2017-09-20 15:29:04,40.40879501,-3.693398325
1398,1608197848545729435_5540685513,2017-09-20 15:29:04,40.4,-3.68333
1399,1608197809579094109_3599109396,2017-09-20 15:29:00,40.411070579405,-3.6830847771771
1400,1608197804076074463_6048540070,2017-09-20 15:28:59,40.4,-3.68333
1401,1608197777644605578_194296396,2017-09-20 15:28:56,40.41116691,-3.6898015
1402,1608197768424374757_229333512,2017-09-20 15:28:55,40.4,-3.68333
1403,1608197745390976674_6071832878,2017-09-20 15:28:52,40.43425910596,-3.7358118211921
1404,1608197737034497077_5488301582,2017-09-20 15:28:51,40.4,-3.68333
1405,1608197678372647452_258352963,2017-09-20 15:28:44,40.40853,-3.69401
1406,1608197665665252516_1381784078,2017-09-20 15:28:42,40.41661,-3.7015
1407,1608197663878859994_5913155451,2017-09-20 15:28:42,40.4,-3.68333
1408,1608197653493347500_1233854862,2017-09-20 15:28:41,40.41987,-3.69876
1409,1608197644072791484_1608659675,2017-09-20 15:28:40,40.4,-3.68333
1410,1608197621934788872_5586675808,2017-09-20 15:28:37,40.45059,-3.68896
1411,1608197599177013547_1968246723,2017-09-20 15:28:34,40.4,-3.68333
1412,1608197583270881447_27282629,2017-09-20 15:28:33,40.4280199,-3.71016
1413,1608197449750870230_32638714,2017-09-20 15:28:17,40.424052777778,-3.7177777777778
1415,1608197438752335981_284708770,2017-09-20 15:28:15,40.41562,-3.70862
1416,1608197425146415458_4569414006,2017-09-20 15:28:14,40.4,-3.68333
1417,1608197419493608184_1649610977,2017-09-20 15:28:13,40.4236794,-3.6756101
1418,1608197335647553911_34745588,2017-09-20 15:28:03,40.4322,-3.68695
1419,1608197294024696641_1312372006,2017-09-20 15:27:58,40.452937259887,-3.688770173838
1420,1608197261586440069_2197800957,2017-09-20 15:27:54,40.43631,-3.69954
1421,1608197241125673526_2115880444,2017-09-20 15:27:52,40.4251,-3.69657
1422,1608197202755402259_3005210827,2017-09-20 15:27:47,40.42081,-3.67768
1423,1608197187597173174_206654092,2017-09-20 15:27:45,40.4,-3.68333
1424,1608197170268078543_4205510561,2017-09-20 15:27:43,40.4279170624,-3.7019198175413
1425,1608197166535164090_290153969,2017-09-20 15:27:43,40.4,-3.68333
1428,1608197158121359423_255129799,2017-09-20 15:27:42,40.416839640983,-3.7069664375422
1429,1608197102605478337_287930551,2017-09-20 15:27:35,40.419140907571,-3.6926281641357
1430,1608197098335287210_492146507,2017-09-20 15:27:35,40.431,-3.70167
1431,1608197091515401254_4198144357,2017-09-20 15:27:34,40.4436,-3.72672
1432,1608197080131002445_5303174,2017-09-20 15:27:33,40.4127,-3.71425
1434,1608197073840603868_5425147143,2017-09-20 15:27:32,40.4,-3.68333
1435,1608197070610864318_4046664371,2017-09-20 15:27:31,40.41839,-3.70105
1436,1608197024053556718_1142354878,2017-09-20 15:27:26,40.41713,-3.70648
1437,1608197022316243730_27282629,2017-09-20 15:27:26,40.4280199,-3.71016
1438,1608197020698790230_5356715220,2017-09-20 15:27:26,40.41091,-3.70281
1439,1608197017225212850_6051803643,2017-09-20 15:27:25,40.4,-3.68333
1440,1608196955989033867_194296396,2017-09-20 15:27:18,40.41116691,-3.6898015
1441,1608196911041672321_254749627,2017-09-20 15:27:12,40.435622495,-3.719899
1442,1608196896571343101_2201904600,2017-09-20 15:27:11,40.4,-3.68333
1443,1608196882068487816_3045819416,2017-09-20 15:27:09,40.42724,-3.70845
1444,1608196869937188856_33935758,2017-09-20 15:27:08,40.415465028143,-3.7088205806296
1445,1608196855871416178_1555401191,2017-09-20 15:27:06,40.446277777778,-3.6918138888889
1449,1608196848152213484_199986578,2017-09-20 15:27:05,40.4,-3.68333
1451,1608196822064205367_4538524736,2017-09-20 15:27:02,40.4,-3.68333
1452,1608196793450875672_1488138189,2017-09-20 15:26:58,40.4443791,-3.6915592
1453,1608196781630661250_427546836,2017-09-20 15:26:57,40.42751,-3.68373
1454,1608196772169896696_144673805,2017-09-20 15:26:56,40.41355556,-3.68205556
1455,1608196758420353448_379989905,2017-09-20 15:26:54,40.4,-3.68333
1456,1608196730763752619_6061962040,2017-09-20 15:26:51,40.45308,-3.68074
1457,1608196620277258635_177567455,2017-09-20 15:26:38,40.4,-3.68333
1458,1608196551557297752_194940640,2017-09-20 15:26:30,40.4,-3.68333
1460,1608196517129515362_5560351569,2017-09-20 15:26:25,40.41314,-3.70056
1461,1608196506527379729_3273704488,2017-09-20 15:26:24,40.4238118,-3.6719812
1462,1608196377215529913_2423554925,2017-09-20 15:26:09,40.41702,-3.70429
1463,1608196369347133401_3546221837,2017-09-20 15:26:08,40.43115,-3.70954
1464,1608196360968283931_322682134,2017-09-20 15:26:07,40.40027778,-3.68305556
1465,1608196266311566022_287930551,2017-09-20 15:25:56,40.452937259887,-3.688770173838
1466,1608196246875314016_1597996176,2017-09-20 15:25:53,40.4,-3.68333
1467,1608196231388795174_309483441,2017-09-20 15:25:51,40.452937259887,-3.688770173838
1468,1608196229426960093_1438165365,2017-09-20 15:25:51,40.432164575626,-3.7248957621159
1469,1608196219887451674_37074772,2017-09-20 15:25:50,40.42078,-3.70641
1470,1608196218823695854_1539975056,2017-09-20 15:25:50,40.41614,-3.7099
1471,1608196172367035638_1375241457,2017-09-20 15:25:44,40.418333,-3.714167
1472,1608196150303892148_1772276056,2017-09-20 15:25:42,40.421386258333,-3.698315885
1473,1608196078841966948_481854280,2017-09-20 15:25:33,40.409540654239,-3.6931721856282
1475,1608196069480221862_2272183632,2017-09-20 15:25:32,40.42509,-3.69513
1476,1608196047166017112_488228382,2017-09-20 15:25:29,40.415465028143,-3.7088205806296
1477,1608196046360439735_260487791,2017-09-20 15:25:29,40.42028,-3.70578
1478,1608196044951131728_3314917738,2017-09-20 15:25:29,40.4,-3.68333
1479,1608196018225081025_1528394607,2017-09-20 15:25:26,40.452937259887,-3.688770173838
1480,1608196015608638850_6061539026,2017-09-20 15:25:26,40.4,-3.68333
1482,1608195991801394370_453208281,2017-09-20 15:25:23,40.4,-3.68333
1483,1608195988606203103_4767402491,2017-09-20 15:25:22,40.42863,-3.68746
1484,1608195888396439653_38487924,2017-09-20 15:25:11,40.4,-3.68333
1488,1608195858608429847_1580421557,2017-09-20 15:25:07,40.452937259887,-3.688770173838
1489,1608195844178406866_1738635355,2017-09-20 15:25:05,40.4275398,-3.68209
1490,1608195842777773888_3757655121,2017-09-20 15:25:05,40.4159999,-3.69473
1491,1608195829692103904_270610090,2017-09-20 15:25:04,40.4,-3.68333
1492,1608195828300066050_3599326917,2017-09-20 15:25:03,40.4,-3.68333
1494,1608195776431867262_1701619326,2017-09-20 15:24:57,40.4,-3.68333
1495,1608195740000464249_240791856,2017-09-20 15:24:53,40.42989,-3.69753
1496,1608195704887260790_575241240,2017-09-20 15:24:49,40.4,-3.68333
1498,1608195686684127873_1095957798,2017-09-20 15:24:46,40.405807,-3.6896883
1499,1608195661081466515_45386588,2017-09-20 15:24:43,40.4,-3.68333
1501,1608195639555683767_450431033,2017-09-20 15:24:41,40.41965,-3.69736
1502,1608228813446515551_3435414374,2017-09-20 16:30:36,40.4,-3.68333
1503,1608228795244682827_1623194153,2017-09-20 16:30:33,40.417615094623,-3.6970298095703
1504,1608228745129378124_249255488,2017-09-20 16:30:27,40.42078,-3.70641
1505,1608228739451114614_283978959,2017-09-20 16:30:27,40.4,-3.68333
1506,1608228719569971306_55186693,2017-09-20 16:30:24,40.414263031562,-3.7174337800365
1507,1608228706835592788_435115051,2017-09-20 16:30:23,40.42028,-3.70578
1508,1608228665002188254_213173074,2017-09-20 16:30:18,40.4238118,-3.6719812
1509,1608228664927692365_3175227659,2017-09-20 16:30:18,40.41936,-3.69882
1510,1608228654876581660_3406040404,2017-09-20 16:30:17,40.452937259887,-3.688770173838
1511,1608228652780357083_180449769,2017-09-20 16:30:16,40.4,-3.68333
1512,1608228651017610113_1994046165,2017-09-20 16:30:16,40.43766,-3.6867
1513,1608228606291280620_293905719,2017-09-20 16:30:11,40.4,-3.68333
1514,1608228567199289132_32364387,2017-09-20 16:30:06,40.40219,-3.69839
1515,1608228552066842186_2264473833,2017-09-20 16:30:04,40.40085,-3.70413
1516,1608228508454459519_1091623015,2017-09-20 16:29:59,40.45781,-3.69446
1517,1608228445480116118_937411432,2017-09-20 16:29:52,40.4,-3.68333
1518,1608228392163639832_2459723632,2017-09-20 16:29:45,40.452937259887,-3.688770173838
1519,1608228381643841975_1937692970,2017-09-20 16:29:44,40.406063,-3.683623
1520,1608228368238979859_193606247,2017-09-20 16:29:42,40.452937259887,-3.688770173838
1521,1608228327108439309_187303016,2017-09-20 16:29:38,40.4,-3.68333
1522,1608228321630739196_2977060968,2017-09-20 16:29:37,40.443093201613,-3.6822438240051
1523,1608228313293045814_264537287,2017-09-20 16:29:36,40.4108505,-3.7106299
1524,1608228275360631226_204473546,2017-09-20 16:29:31,40.4,-3.68333
1525,1608228237752718843_387510537,2017-09-20 16:29:27,40.452937259887,-3.688770173838
1526,1608228234162383281_1004954375,2017-09-20 16:29:26,40.43441,-3.67571
1527,1608228193948671805_2324282626,2017-09-20 16:29:22,40.40858,-3.70485
1529,1608228173203781691_378909608,2017-09-20 16:29:19,40.4,-3.68333
1530,1608228134589627958_487899955,2017-09-20 16:29:15,40.452937259887,-3.688770173838
1531,1608228130353691937_4646276691,2017-09-20 16:29:14,40.4,-3.68333
1532,1608228127300115959_475019845,2017-09-20 16:29:14,40.4,-3.68333
1534,1608228125271820173_1291356961,2017-09-20 16:29:13,40.42002,-3.710014
1535,1608228096649385107_2264473833,2017-09-20 16:29:10,40.40085,-3.70413
1536,1608228017251095539_822437114,2017-09-20 16:29:01,40.40706,-3.67171
